Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2004,2004,kcal/pc/d,1667,E,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2005,2005,kcal/pc/d,1673,E,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2006,2006,kcal/pc/d,1681,E,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2007,2007,kcal/pc/d,1689,E,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2008,2008,kcal/pc/d,1696,E,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2009,2009,kcal/pc/d,1701,E,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2010,2010,kcal/pc/d,1707,E,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2011,2011,kcal/pc/d,1712,E,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2012,2012,kcal/pc/d,1714,E,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2013,2013,kcal/pc/d,1715,E,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2014,2014,kcal/pc/d,1710,E,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2015,2015,kcal/pc/d,1704,E,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2016,2016,kcal/pc/d,1700,E,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2017,2017,kcal/pc/d,1691,E,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2018,2018,kcal/pc/d,1690,E,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2019,2019,kcal/pc/d,1699,E,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2020,2020,kcal/pc/d,1711,E,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2021,2021,kcal/pc/d,1721,E,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21056,Minimum dietary energy requirement  (kcal/cap/day),6128,Value,2022,2022,kcal/pc/d,1730,E,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2000,2000,kcal/pc/d,2099,E,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2001,2001,kcal/pc/d,2101,E,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2002,2002,kcal/pc/d,2104,E,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2003,2003,kcal/pc/d,2108,E,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2004,2004,kcal/pc/d,2114,E,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2005,2005,kcal/pc/d,2123,E,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2006,2006,kcal/pc/d,2133,E,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2007,2007,kcal/pc/d,2145,E,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2008,2008,kcal/pc/d,2155,E,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2009,2009,kcal/pc/d,2163,E,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2010,2010,kcal/pc/d,2172,E,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2011,2011,kcal/pc/d,2181,E,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2012,2012,kcal/pc/d,2184,E,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2013,2013,kcal/pc/d,2185,E,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2014,2014,kcal/pc/d,2177,E,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2015,2015,kcal/pc/d,2168,E,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2016,2016,kcal/pc/d,2160,E,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2017,2017,kcal/pc/d,2144,E,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2018,2018,kcal/pc/d,2141,E,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2019,2019,kcal/pc/d,2155,E,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2020,2020,kcal/pc/d,2173,E,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2021,2021,kcal/pc/d,2189,E,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21057,Average dietary energy requirement (kcal/cap/day),6128,Value,2022,2022,kcal/pc/d,2205,E,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2000,2000,No,0.27,E,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2001,2001,No,0.28,E,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2002,2002,No,0.28,E,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2003,2003,No,0.28,E,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2004,2004,No,0.28,E,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2005,2005,No,0.29,E,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2006,2006,No,0.29,E,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2007,2007,No,0.29,E,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2008,2008,No,0.3,E,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2009,2009,No,0.3,E,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2010,2010,No,0.3,E,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2011,2011,No,0.3,E,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2012,2012,No,0.3,E,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2013,2013,No,0.3,E,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2014,2014,No,0.3,E,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2015,2015,No,0.3,E,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2016,2016,No,0.3,E,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2017,2017,No,0.3,E,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2018,2018,No,0.3,E,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2019,2019,No,0.29,E,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2020,2020,No,0.29,E,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2021,2021,No,0.29,E,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21058,Coefficient of variation of habitual caloric consumption distribution (real number),6173,Value,2022,2022,No,0.29,E,
SSD,2000-01-01,2000-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2000,2000,%,3.01,E,
SSD,2001-01-01,2001-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2001,2001,%,3,E,
SSD,2002-01-01,2002-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2002,2002,%,3,E,
SSD,2003-01-01,2003-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2003,2003,%,3,E,
SSD,2004-01-01,2004-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2004,2004,%,2.99,E,
SSD,2005-01-01,2005-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2005,2005,%,3,E,
SSD,2006-01-01,2006-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2006,2006,%,3,E,
SSD,2007-01-01,2007-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2007,2007,%,3,E,
SSD,2008-01-01,2008-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2008,2008,%,2.99,E,
SSD,2009-01-01,2009-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2009,2009,%,3,E,
SSD,2010-01-01,2010-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2010,2010,%,3,E,
SSD,2011-01-01,2011-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2011,2011,%,3,E,
SSD,2012-01-01,2012-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2012,2012,%,3,E,
SSD,2013-01-01,2013-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2013,2013,%,3.01,E,
SSD,2014-01-01,2014-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2014,2014,%,3.02,E,
SSD,2015-01-01,2015-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2015,2015,%,3.02,E,
SSD,2016-01-01,2016-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2016,2016,%,3.02,E,
SSD,2017-01-01,2017-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2017,2017,%,3.02,E,
SSD,2018-01-01,2018-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2018,2018,%,3.02,E,
SSD,2019-01-01,2019-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2019,2019,%,3.02,E,
SSD,2020-01-01,2020-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2020,2020,%,3.02,E,
SSD,2021-01-01,2021-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2021,2021,%,3.02,E,
SSD,2022-01-01,2022-12-31,277,'728,South Sudan,21059,Incidence of caloric losses at retail distribution level (percent),6121,Value,2022,2022,%,3.02,E,
